order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
47650,4711,2023-02-06,80,2,153.59,307.18,Completed,2023-02-06
47651,3018,2025-06-15,496,5,157.70,788.50,Completed,2025-06-16
47652,9623,2026-03-27,322,5,266.47,1332.35,Completed,2026-03-28
47653,6675,2024-06-07,449,4,186.83,747.32,Pending,
47654,6220,2023-11-26,143,3,358.70,1076.10,Completed,2023-11-28
47655,2471,2026-06-28,351,5,288.51,1442.55,Completed,2026-06-29
47656,7834,2025-10-13,201,1,136.31,136.31,Completed,2025-10-15
47657,9293,2025-12-03,488,1,360.21,360.21,Cancelled,
47658,4909,2025-12-14,33,5,51.96,259.80,Pending,
47659,8213,2026-05-10,226,5,92.71,463.55,Completed,2026-05-12
47660,1599,2026-03-22,468,4,116.18,464.72,Completed,2026-03-25
47661,8995,2026-06-09,289,1,97.74,97.74,Pending,
47662,8379,2025-08-14,147,5,171.21,856.05,Completed,2025-08-16
47663,4428,2024-10-11,355,5,63.18,315.90,Completed,2024-10-14
47664,2957,2025-06-20,11,2,64.83,129.66,Pending,
47665,52,2025-03-25,314,3,481.97,1445.91,Completed,2025-03-27
47666,5882,2026-01-30,92,5,191.33,956.65,Completed,2026-02-02
47667,6431,2024-12-14,290,2,124.80,249.60,Completed,2024-12-16
47668,3901,2023-12-18,392,1,247.21,247.21,Pending,
47669,6492,2026-07-11,301,3,32.70,98.10,Completed,2026-07-11
47670,1244,2024-10-27,411,4,38.01,152.04,Pending,
47671,8223,2023-08-14,463,2,261.88,523.76,Completed,2023-08-17
47672,559,2026-04-09,439,4,189.41,757.64,Completed,2026-04-12
47673,9396,2024-04-29,77,3,285.92,857.76,Completed,2024-04-29
47674,87,2021-04-03,162,1,265.56,265.56,Completed,2021-04-04
47675,4065,2025-05-02,32,2,268.91,537.82,Pending,
47676,2832,2025-05-09,427,2,80.43,160.86,Completed,2025-05-10
47677,6986,2024-09-22,30,3,139.13,417.39,Cancelled,
47678,7311,2026-05-19,130,3,90.38,271.14,Pending,
47679,6388,2024-02-24,411,5,37.79,188.95,Completed,2024-02-24
47680,2814,2025-10-23,306,4,67.84,271.36,Completed,2025-10-23
47681,4527,2026-02-21,95,1,239.66,239.66,Completed,2026-02-24
47682,3406,2026-08-13,21,5,291.97,1459.85,Completed,2026-08-14
47683,2082,2024-06-28,450,3,123.66,370.98,Completed,2024-07-01
47684,4902,2025-11-25,358,5,42.72,213.60,Completed,2025-11-27
47685,3628,2026-05-15,428,2,118.22,236.44,Pending,
47686,1585,2025-11-08,361,1,356.33,356.33,Completed,2025-11-09
47687,3054,2026-02-21,48,1,318.97,318.97,Pending,
47688,4760,2024-08-02,339,5,295.37,1476.85,Completed,2024-08-03
47689,9129,2023-06-26,274,1,59.87,59.87,Completed,2023-06-28
47690,8260,2023-07-14,482,3,92.56,277.68,Completed,2023-07-16
47691,1700,2025-03-09,192,2,310.78,621.56,Completed,2025-03-11
47692,8303,2022-03-27,65,4,58.68,234.72,Cancelled,
47693,5392,2026-03-11,185,1,342.51,342.51,Completed,2026-03-13
47694,913,2026-07-23,411,5,38.07,190.35,Pending,
47695,6330,2023-05-29,195,4,152.37,609.48,Completed,2023-06-01
47696,638,2021-05-18,399,2,151.63,303.26,Cancelled,
47697,7290,2024-06-12,367,2,242.83,485.66,Completed,2024-06-14
47698,3966,2026-02-28,354,4,102.00,408.00,Cancelled,
47699,3943,2026-08-11,307,2,285.62,571.24,Completed,2026-08-11
47700,3268,2026-07-04,420,1,81.47,81.47,Completed,2026-07-07
47701,6970,2025-06-22,41,2,297.71,595.42,Completed,2025-06-23
47702,4172,2026-07-11,408,2,44.41,88.82,Completed,2026-07-12
47703,4247,2024-05-31,33,4,52.48,209.92,Completed,2024-06-01
47704,5297,2024-09-12,239,1,40.51,40.51,Pending,
47705,6523,2026-01-15,145,5,303.03,1515.15,Completed,2026-01-15
47706,9259,2022-04-04,354,4,103.56,414.24,Completed,2022-04-07
47707,1444,2024-07-19,364,5,256.24,1281.20,Pending,
47708,9648,2023-07-20,367,2,258.47,516.94,Completed,2023-07-22
47709,4457,2026-07-09,487,2,255.04,510.08,Pending,
47710,5974,2022-09-16,93,1,57.15,57.15,Completed,2022-09-18
47711,47,2026-01-28,435,2,64.71,129.42,Pending,
47712,102,2026-03-23,124,1,354.97,354.97,Pending,
47713,4716,2024-04-13,423,1,100.78,100.78,Cancelled,
47714,6004,2021-11-17,274,3,61.40,184.20,Completed,2021-11-18
47715,3763,2026-04-04,251,3,250.16,750.48,Pending,
47716,982,2025-04-27,163,3,432.34,1297.02,Completed,2025-04-29
47717,5090,2021-04-20,224,5,247.05,1235.25,Pending,
47718,5608,2023-12-11,222,1,30.20,30.20,Completed,2023-12-13
47719,7927,2022-07-19,30,5,139.04,695.20,Completed,2022-07-19
47720,2696,2026-03-17,119,4,76.29,305.16,Pending,
47721,2044,2023-08-06,201,1,127.47,127.47,Completed,2023-08-06
47722,2729,2021-04-09,220,2,325.56,651.12,Completed,2021-04-12
47723,9216,2026-05-06,407,2,303.44,606.88,Completed,2026-05-09
47724,6536,2025-01-28,229,1,172.96,172.96,Pending,
47725,5401,2024-10-27,55,2,172.75,345.50,Pending,
47726,2925,2026-02-26,345,4,342.89,1371.56,Completed,2026-03-01
47727,3657,2026-06-20,235,2,115.22,230.44,Completed,2026-06-23
47728,6281,2026-02-09,157,2,222.33,444.66,Completed,2026-02-12
47729,5657,2023-06-21,88,5,52.77,263.85,Pending,
47730,1730,2024-04-04,327,3,130.71,392.13,Completed,2024-04-07
47731,548,2024-12-06,290,3,125.38,376.14,Completed,2024-12-08
47732,656,2025-01-23,492,5,109.37,546.85,Completed,2025-01-24
47733,2149,2023-05-18,416,3,202.75,608.25,Completed,2023-05-20
47734,7247,2025-06-06,151,4,249.24,996.96,Pending,
47735,7436,2026-06-14,53,3,272.54,817.62,Completed,2026-06-16
47736,3981,2024-01-19,156,1,198.41,198.41,Cancelled,
47737,1096,2020-11-03,319,4,311.88,1247.52,Completed,2020-11-03
47738,7891,2022-05-04,72,1,432.83,432.83,Completed,2022-05-04
47739,6251,2025-11-17,156,4,207.33,829.32,Completed,2025-11-20
47740,8699,2026-07-16,305,1,18.70,18.70,Completed,2026-07-18
47741,2966,2025-12-09,32,1,272.41,272.41,Completed,2025-12-11
47742,5900,2025-08-03,369,5,180.62,903.10,Completed,2025-08-06
47743,8995,2026-08-03,69,1,60.26,60.26,Completed,2026-08-05
47744,1471,2026-04-22,184,3,132.63,397.89,Completed,2026-04-23
47745,374,2025-11-11,66,3,198.73,596.19,Pending,
47746,9989,2024-09-08,475,4,388.07,1552.28,Pending,
47747,7091,2026-07-18,128,1,410.85,410.85,Pending,
47748,898,2025-06-03,258,1,235.14,235.14,Completed,2025-06-04
47749,8085,2026-05-28,141,3,365.63,1096.89,Completed,2026-05-29
47750,2042,2025-06-23,116,5,142.09,710.45,Pending,
47751,9437,2026-07-27,310,4,66.08,264.32,Completed,2026-07-27
47752,8804,2025-11-06,12,1,25.65,25.65,Completed,2025-11-06
47753,9421,2024-10-27,337,2,240.71,481.42,Completed,2024-10-28
47754,437,2025-11-11,465,5,206.41,1032.05,Pending,
47755,1909,2024-02-21,120,3,121.79,365.37,Pending,
47756,9567,2023-09-04,382,3,170.35,511.05,Completed,2023-09-06
47757,2596,2026-06-05,454,1,76.27,76.27,Pending,
47758,8626,2022-02-05,330,1,163.46,163.46,Completed,2022-02-08
47759,579,2022-06-29,159,1,133.72,133.72,Completed,2022-07-01
47760,1637,2025-02-08,121,3,73.09,219.27,Completed,2025-02-09
47761,,2026-04-15,66,2,186.88,373.76,Completed,2026-04-18
47762,2814,2025-07-16,8,4,159.59,638.36,Cancelled,
47763,7079,2024-09-17,463,3,260.50,781.50,Completed,2024-09-17
47764,9325,2024-06-03,490,5,253.30,1266.50,Completed,2024-06-05
47765,2587,2025-03-14,287,5,261.52,1307.60,Completed,2025-03-16
47766,6406,2021-11-04,122,2,288.46,576.92,Completed,2021-11-06
47767,952,2023-10-31,433,4,115.47,461.88,Completed,2023-11-02
47768,2821,2026-06-20,269,2,399.20,798.40,Pending,
47769,826,2025-11-28,81,4,227.68,910.72,Completed,2025-12-01
47770,1629,2025-08-11,89,1,165.14,165.14,Pending,
47771,5701,2022-07-15,245,3,168.31,504.93,Cancelled,
47772,9634,2022-01-10,212,5,325.59,1627.95,Completed,2022-01-13
47773,177,2024-12-25,18,1,26.40,26.40,Completed,2024-12-28
47774,8936,2025-06-20,436,5,112.07,560.35,Completed,2025-06-21
47775,1536,2021-02-16,356,4,343.57,1374.28,Completed,2021-02-18
47776,700,2024-03-22,466,1,225.52,225.52,Completed,2024-03-25
47777,9644,2023-11-04,218,2,347.08,694.16,Completed,2023-11-05
47778,218,2026-04-04,419,2,188.20,376.40,Completed,2026-04-06
47779,7083,2025-10-27,108,2,72.86,145.72,Completed,2025-10-27
47780,2544,2021-08-01,449,2,200.10,400.20,Pending,
47781,1986,2021-03-12,445,4,130.49,521.96,Pending,
47782,2561,2026-06-16,212,4,323.45,1293.80,Completed,2026-06-17
47783,6317,2024-01-19,166,4,146.81,587.24,Completed,2024-01-19
47784,2060,2025-03-06,263,3,83.52,250.56,Pending,
47785,9532,2025-09-08,211,2,306.64,613.28,Completed,2025-09-09
47786,6592,2026-06-28,115,2,103.88,207.76,Completed,2026-07-01
47787,6705,2026-02-22,43,1,292.46,292.46,Pending,
47788,7554,2026-06-22,87,4,85.01,340.04,Cancelled,
47789,239,2025-02-27,450,5,123.28,616.40,Completed,2025-03-02
47790,2057,2026-07-31,286,1,301.03,301.03,Completed,2026-08-03
47791,212,2026-07-01,30,1,140.59,140.59,Completed,2026-07-01
47792,2574,2021-10-13,20,4,167.52,670.08,Cancelled,
47793,2910,2024-05-07,13,5,112.50,562.50,Completed,2024-05-07
47794,7059,2025-12-03,472,2,464.41,928.82,Completed,2025-12-03
47795,6855,2025-03-29,258,4,236.64,946.56,Completed,2025-03-31
47796,5388,2024-08-05,213,5,56.75,283.75,Completed,2024-08-06
47797,342,2023-12-17,447,5,99.88,499.40,Cancelled,
47798,9064,2024-05-12,133,3,58.36,175.08,Completed,2024-05-12
47799,4112,2023-01-08,438,1,118.75,118.75,Completed,2023-01-10
47800,3399,2024-08-12,296,4,32.99,131.96,Completed,2024-08-13
47801,3905,2023-05-22,282,2,38.21,76.42,Completed,2023-05-24
47802,8580,2026-04-16,263,5,76.45,382.25,Completed,2026-04-16
47803,9930,2026-06-21,343,4,202.84,811.36,Completed,2026-06-23
47804,8490,2025-08-16,393,5,303.53,1517.65,Completed,2025-08-17
47805,5793,2024-05-17,180,2,174.40,348.80,Completed,2024-05-18
47806,8876,2025-08-19,367,3,238.42,715.26,Completed,2025-08-20
47807,7485,2026-04-22,76,5,488.55,2442.75,Completed,2026-04-23
47808,1875,2026-02-28,57,1,185.84,185.84,Completed,2026-03-01
47809,2937,2025-02-17,57,2,186.08,372.16,Completed,2025-02-18
47810,2022,2025-11-15,109,1,182.92,182.92,Pending,
47811,4021,2022-09-06,423,3,94.05,282.15,Completed,2022-09-08
47812,6868,2026-05-01,264,5,222.86,1114.30,Completed,2026-05-03
47813,,2025-10-20,414,1,250.31,250.31,Completed,2025-10-23
47814,4386,2020-11-07,307,1,289.27,289.27,Pending,
47815,8528,2025-11-03,464,2,178.72,357.44,Completed,2025-11-04
47816,3977,2020-07-25,431,3,104.72,314.16,Pending,
47817,487,2022-05-01,140,3,74.05,222.15,Completed,2022-05-02
47818,614,2026-03-29,487,4,254.97,1019.88,Completed,2026-04-01
47819,3681,2025-12-14,2,2,220.36,440.72,Completed,2025-12-17
47820,188,2024-12-06,356,3,339.63,1018.89,Cancelled,
47821,773,2023-04-21,70,1,304.00,304.00,Completed,2023-04-23
47822,5805,2023-02-03,425,1,61.01,61.01,Pending,
47823,7152,2025-11-08,346,4,29.49,117.96,Completed,2025-11-11
47824,9347,2026-06-27,138,2,37.85,75.70,Completed,2026-06-29
47825,8138,2026-08-05,275,2,99.42,198.84,Completed,2026-08-08
47826,9052,2022-05-07,64,5,152.58,762.90,Pending,
47827,5519,2023-03-09,149,1,158.77,158.77,Completed,2023-03-09
47828,4709,2026-06-20,208,4,369.62,1478.48,Completed,2026-06-20
47829,1908,2026-02-14,24,4,179.44,717.76,Completed,2026-02-17
47830,5621,2023-05-02,77,5,303.89,1519.45,Completed,2023-05-03
47831,13,2026-07-14,113,3,135.51,406.53,Completed,2026-07-17
47832,2525,2021-12-10,462,5,86.74,433.70,Pending,
47833,672,2025-08-13,246,4,92.82,371.28,Completed,2025-08-14
47834,5990,2021-10-22,481,1,181.56,181.56,Completed,2021-10-22
47835,7950,2021-08-22,416,5,198.99,994.95,Pending,
47836,4829,2022-11-06,159,4,138.29,553.16,Completed,2022-11-07
47837,7289,2026-06-04,86,2,317.23,634.46,Pending,
47838,6849,2024-09-07,490,5,270.85,1354.25,Completed,2024-09-08
47839,5093,2024-05-15,1,3,260.17,780.51,Completed,2024-05-16
47840,3838,2022-02-09,359,3,255.20,765.60,Pending,
47841,8518,2026-06-27,83,3,83.32,249.96,Completed,2026-06-28
47842,8126,2025-12-13,279,5,136.38,681.90,Pending,
47843,2101,2024-07-18,76,1,472.68,472.68,Completed,2024-07-19
47844,7296,2025-12-15,387,5,162.58,812.90,Completed,2025-12-16
47845,5773,2024-08-05,276,1,170.34,170.34,Completed,2024-08-07
47846,1385,2023-11-07,426,1,233.17,233.17,Completed,2023-11-10
47847,3018,2024-07-07,375,2,256.13,512.26,Completed,2024-07-08
47848,2105,2022-07-03,194,2,156.57,313.14,Completed,2022-07-03
47849,7351,2024-09-08,366,3,137.74,413.22,Pending,
47850,6478,2025-03-06,455,2,53.84,107.68,Pending,
47851,5783,2025-10-23,2,3,236.71,710.13,Completed,2025-10-23
47852,8290,2026-08-05,395,1,37.37,37.37,Pending,
47853,7614,2025-10-02,105,1,75.57,75.57,Completed,2025-10-04
47854,1256,2026-02-24,179,3,365.37,1096.11,Completed,2026-02-25
47855,5224,2024-02-04,103,2,277.52,555.04,Completed,2024-02-05
47856,4847,2026-03-23,112,3,198.33,594.99,Completed,2026-03-24
47857,6816,2023-11-28,262,1,47.67,47.67,Pending,
47858,6112,2022-11-15,181,2,261.81,523.62,Pending,
47859,6231,2025-05-31,377,5,46.74,233.70,Completed,2025-06-03
47860,1086,2025-05-22,262,4,47.96,191.84,Pending,
47861,151,2025-12-29,316,3,314.03,942.09,Pending,
47862,6519,2024-03-27,249,5,415.58,2077.90,Cancelled,
47863,9015,2024-02-15,315,3,314.99,944.97,Completed,2024-02-15
47864,3811,2025-02-05,41,4,290.05,1160.20,Completed,2025-02-06
47865,1155,2024-02-09,39,2,133.87,267.74,Pending,
47866,3156,2024-10-12,192,4,314.75,1259.00,Completed,2024-10-15
47867,4269,2025-12-06,339,3,310.72,932.16,Completed,2025-12-06
47868,1549,2024-02-17,358,5,40.34,201.70,Completed,2024-02-17
47869,4394,2026-01-09,53,5,255.93,1279.65,Pending,
47870,1185,2025-09-25,86,5,294.87,1474.35,Completed,2025-09-28
47871,8233,2024-12-02,489,2,70.98,141.96,Completed,2024-12-05
47872,5577,2024-10-31,209,5,424.21,2121.05,Completed,2024-11-03
47873,1751,2025-02-10,107,4,87.37,349.48,Completed,2025-02-12
47874,9622,2024-01-12,265,3,63.76,191.28,Completed,2024-01-14
47875,8567,2025-07-24,294,3,172.32,516.96,Completed,2025-07-25
47876,1064,2025-04-06,180,4,174.88,699.52,Completed,2025-04-08
47877,1049,2026-08-05,143,5,377.05,1885.25,Completed,2026-08-05
47878,2256,2025-09-10,358,2,39.95,79.90,Completed,2025-09-10
47879,8633,2026-02-08,424,2,183.59,367.18,Completed,2026-02-10
47880,7357,2021-03-19,45,2,48.57,97.14,Completed,2021-03-19
47881,812,2026-05-04,210,3,112.47,337.41,Completed,2026-05-06
47882,50,2021-05-14,334,3,342.05,1026.15,Completed,2021-05-16
47883,5489,2026-08-01,110,5,115.14,575.70,Completed,2026-08-02
47884,7669,2026-05-12,284,3,163.28,489.84,Pending,
47885,5035,2026-07-29,89,1,167.96,167.96,Completed,2026-07-31
47886,264,2024-09-24,208,3,384.60,1153.80,Completed,2024-09-24
47887,6045,2023-01-22,392,5,252.03,1260.15,Completed,2023-01-25
47888,4910,2026-05-20,134,5,267.93,1339.65,Pending,
47889,6623,2025-09-08,269,5,390.45,1952.25,Pending,
47890,7970,2024-09-29,435,3,64.41,193.23,Completed,2024-10-02
47891,8245,2024-10-16,144,2,138.88,277.76,Completed,2024-10-19
47892,2647,2024-10-26,314,3,458.71,1376.13,Pending,
47893,2919,2026-04-21,400,1,118.75,118.75,Completed,2026-04-23
47894,816,2026-04-30,174,4,113.59,454.36,Completed,2026-04-30
47895,6671,2025-06-30,241,2,346.14,692.28,Completed,2025-07-03
47896,3496,2025-04-08,351,5,277.38,1386.90,Cancelled,
47897,1954,2026-07-08,225,5,103.69,518.45,Completed,2026-07-10
47898,3651,2026-03-18,100,1,269.75,269.75,Cancelled,
47899,1968,2026-03-17,161,1,193.80,193.80,Pending,
47900,1558,2023-07-09,202,3,150.81,452.43,Pending,
47901,6742,2025-08-18,433,3,115.50,346.50,Pending,
47902,4301,2026-04-23,37,2,111.91,223.82,Completed,2026-04-23
47903,3907,2025-01-23,345,1,344.11,344.11,Completed,2025-01-26
47904,5952,2024-03-03,128,4,396.20,1584.80,Completed,2024-03-03
47905,749,2025-06-02,80,1,151.57,151.57,Completed,2025-06-02
47906,234,2024-03-06,414,3,237.02,711.06,Completed,2024-03-07
47907,9205,2023-12-26,55,2,163.32,326.64,Completed,2023-12-29
47908,4510,2022-11-07,104,4,39.97,159.88,Completed,2022-11-10
47909,765,2025-03-01,294,5,174.06,870.30,Completed,2025-03-03
47910,9361,2025-09-24,194,3,156.27,468.81,Completed,2025-09-26
47911,1576,2024-11-05,189,1,208.76,208.76,Pending,
47912,2888,2023-09-19,135,1,375.46,375.46,Completed,2023-09-22
47913,3805,2021-12-20,287,1,262.47,262.47,Pending,
47914,5660,2026-04-17,346,2,27.63,55.26,Completed,2026-04-19
47915,4135,2026-04-14,334,3,337.57,1012.71,Completed,2026-04-16
47916,9118,2026-04-23,179,2,372.86,745.72,Completed,2026-04-23
47917,9554,2022-01-17,366,1,148.61,148.61,Cancelled,
47918,7270,2025-04-05,241,4,361.26,1445.04,Completed,2025-04-07
47919,6233,2023-06-15,354,1,102.29,102.29,Cancelled,
47920,9809,2023-10-26,353,2,209.61,419.22,Completed,2023-10-29
47921,5983,2022-06-25,181,1,250.49,250.49,Completed,2022-06-28
47922,2079,2025-12-24,47,5,269.37,1346.85,Completed,2025-12-24
47923,743,2026-05-31,276,5,164.33,821.65,Completed,2026-06-01
47924,5066,2022-10-27,135,3,362.15,1086.45,Pending,
47925,1963,2023-10-07,213,4,55.81,223.24,Completed,2023-10-08
47926,4447,2025-11-05,97,5,116.15,580.75,Completed,2025-11-08
47927,7602,2025-06-15,387,5,161.66,808.30,Completed,2025-06-15
47928,48,2026-07-04,236,5,175.35,876.75,Cancelled,
47929,1192,2026-02-13,349,2,154.33,308.66,Completed,2026-02-14
47930,6027,2025-04-01,32,4,283.34,1133.36,Completed,2025-04-02
47931,7096,2025-11-18,110,4,122.01,488.04,Pending,
47932,4650,2026-02-13,119,1,71.92,71.92,Cancelled,
47933,3991,2025-08-21,345,5,354.11,1770.55,Pending,
47934,2318,2026-01-24,331,3,98.74,296.22,Completed,2026-01-24
47935,2911,2026-03-30,313,3,239.97,719.91,Completed,2026-03-30
47936,5348,2024-12-08,273,5,222.50,1112.50,Pending,
47937,8969,2025-02-24,75,1,47.63,47.63,Completed,2025-02-27
47938,8939,2026-03-17,366,2,145.88,291.76,Completed,2026-03-19
47939,3362,2026-07-03,404,1,89.13,89.13,Pending,
47940,1878,2024-04-30,238,2,304.36,608.72,Completed,2024-05-01
47941,6400,2026-06-12,83,2,83.57,167.14,Completed,2026-06-14
47942,3602,2024-11-27,245,5,166.34,831.70,Completed,2024-11-27
47943,3522,2024-08-07,319,3,303.15,909.45,Pending,
47944,3435,2025-05-15,474,5,243.54,1217.70,Completed,2025-05-17
47945,4004,2024-11-27,142,2,97.10,194.20,Pending,
47946,9290,2024-06-12,95,5,254.37,1271.85,Completed,2024-06-13
47947,3858,2025-10-07,35,5,363.16,1815.80,Cancelled,
47948,4424,2026-08-03,13,4,110.77,443.08,Pending,
47949,6136,2024-01-26,236,2,169.16,338.32,Pending,
47950,3731,2026-07-28,240,4,365.40,1461.60,Completed,2026-07-29
47951,9203,2021-08-07,340,4,424.84,1699.36,Pending,
47952,3491,2026-02-07,444,5,35.63,178.15,Pending,
47953,5016,2023-02-01,173,5,168.66,843.30,Completed,2023-02-01
47954,7120,2024-09-19,97,5,114.75,573.75,Pending,
47955,799,2024-11-20,28,3,251.52,754.56,Completed,2024-11-20
47956,2063,2025-09-05,85,2,225.09,450.18,Completed,2025-09-08
47957,4630,2025-12-25,191,4,46.55,186.20,Completed,2025-12-27
47958,1002,2022-01-10,431,5,103.58,517.90,Completed,2022-01-11
47959,445,2026-05-02,371,5,181.27,906.35,Pending,
47960,5329,2024-06-30,389,1,402.45,402.45,Completed,2024-07-01
47961,2424,2025-01-23,484,1,316.32,316.32,Completed,2025-01-24
47962,7009,2025-07-07,23,3,401.37,1204.11,Completed,2025-07-07
47963,5082,2021-10-20,354,2,103.59,207.18,Cancelled,
47964,4374,2025-07-14,246,4,94.63,378.52,Completed,2025-07-14
47965,2736,2026-06-23,99,3,356.70,1070.10,Completed,2026-06-23
47966,2256,2025-05-09,385,3,168.80,506.40,Cancelled,
47967,8234,2026-06-02,488,2,370.77,741.54,Pending,
47968,5312,2025-10-13,336,5,101.94,509.70,Completed,2025-10-16
47969,4311,2024-03-17,260,5,123.35,616.75,Completed,2024-03-17
47970,3370,2026-08-12,303,1,14.96,14.96,Completed,2026-08-12
47971,9087,2025-01-31,279,4,148.31,593.24,Completed,2025-02-03
47972,182,2026-06-29,454,1,76.56,76.56,Completed,2026-06-29
47973,5819,2025-04-19,241,4,342.62,1370.48,Cancelled,
47974,782,2026-08-14,422,3,30.71,92.13,Completed,2026-08-14
47975,2372,2024-08-02,370,1,139.00,139.00,Completed,2024-08-04
47976,4448,2026-04-17,449,2,193.24,386.48,Completed,2026-04-20
47977,569,2025-08-03,442,3,301.85,905.55,Completed,2025-08-06
47978,9664,2025-11-13,398,2,370.24,740.48,Cancelled,
47979,1432,2025-03-18,127,4,165.32,661.28,Completed,2025-03-21
47980,3471,2025-01-03,207,2,43.44,86.88,Completed,2025-01-06
47981,8393,2026-01-10,34,1,249.99,249.99,Pending,
47982,4310,2025-01-13,6,1,209.10,209.10,Completed,2025-01-16
47983,5870,2021-05-29,282,3,36.94,110.82,Completed,2021-05-31
47984,3255,2026-02-08,422,5,32.27,161.35,Pending,
47985,1353,2025-10-03,371,2,170.47,340.94,Completed,2025-10-05
47986,9223,2023-02-22,377,5,48.64,243.20,Pending,
47987,3206,2026-02-17,195,1,160.12,160.12,Completed,2026-02-17
47988,4783,2025-09-19,20,3,156.42,469.26,Completed,2025-09-19
47989,4732,2026-03-21,237,4,56.73,226.92,Completed,2026-03-22
47990,5727,2024-01-21,252,2,230.40,460.80,Completed,2024-01-21
47991,1776,2021-04-27,153,4,379.86,1519.44,Completed,2021-04-29
47992,7963,2025-09-26,68,4,271.94,1087.76,Completed,2025-09-26
47993,7449,2023-01-21,311,2,17.05,34.10,Cancelled,
47994,8429,2026-08-11,27,5,152.47,762.35,Completed,2026-08-11
47995,3747,2024-02-23,393,2,311.49,622.98,Cancelled,
47996,1725,2026-03-21,390,2,63.38,126.76,Pending,
47997,2623,2023-06-04,14,5,310.29,1551.45,Pending,
47998,3207,2025-12-03,196,5,369.99,1849.95,Completed,2025-12-04
47999,9129,2023-10-31,306,1,66.29,66.29,Completed,2023-10-31
48000,4091,2026-06-23,478,5,238.93,1194.65,Completed,2026-06-23
48001,453,2026-04-22,55,5,165.60,828.00,Completed,2026-04-24
48002,6603,2025-08-22,10,4,380.84,1523.36,Cancelled,
48003,3742,2023-10-25,140,5,76.56,382.80,Completed,2023-10-27
48004,5487,2025-10-20,6,5,210.31,1051.55,Completed,2025-10-22
48005,4874,2021-01-27,304,1,356.73,356.73,Completed,2021-01-29
48006,7446,2024-02-12,406,1,250.18,250.18,Completed,2024-02-12
48007,7390,2026-07-25,313,3,248.76,746.28,Completed,2026-07-25
48008,2484,2024-09-29,51,5,27.55,137.75,Completed,2024-09-30
48009,8124,2023-08-29,179,5,360.17,1800.85,Completed,2023-09-01
48010,4668,2026-04-10,65,4,58.20,232.80,Completed,2026-04-13
48011,6759,2021-01-11,225,1,100.83,100.83,Completed,2021-01-13
48012,5018,2026-03-09,203,3,33.07,99.21,Completed,2026-03-10
48013,834,2026-01-31,398,4,357.66,1430.64,Cancelled,
48014,7009,2023-07-30,389,4,411.57,1646.28,Completed,2023-07-30
48015,5197,2026-02-19,68,2,282.88,565.76,Pending,
48016,3681,2024-05-01,120,2,117.83,235.66,Pending,
48017,3364,2026-05-19,339,4,319.96,1279.84,Completed,2026-05-22
48018,2827,2026-06-03,167,2,276.88,553.76,Pending,
48019,1476,2022-10-30,271,4,251.02,1004.08,Completed,2022-11-01
48020,7091,2026-07-27,231,4,32.33,129.32,Completed,2026-07-30
48021,2669,2020-03-06,387,4,167.20,668.80,Pending,
48022,7940,2025-05-01,126,3,161.51,484.53,Pending,
48023,4181,2023-02-11,500,2,141.49,282.98,Completed,2023-02-11
48024,5193,2026-04-30,285,1,55.11,55.11,Completed,2026-05-02
48025,8825,2026-07-27,449,1,187.30,187.30,Completed,2026-07-30
48026,8535,2022-05-13,490,4,251.32,1005.28,Pending,
48027,5822,2025-04-26,341,1,288.91,288.91,Cancelled,
48028,446,2026-08-04,176,5,171.60,858.00,Completed,2026-08-05
48029,1032,2025-08-29,,5,29.11,145.55,Pending,
48030,8355,2026-03-30,21,2,273.36,546.72,Completed,2026-03-31
48031,1008,2026-03-08,162,5,270.25,1351.25,Completed,2026-03-08
48032,8460,2021-08-16,404,3,94.04,282.12,Completed,2021-08-16
48033,9350,2026-01-08,206,1,324.18,324.18,Completed,2026-01-11
48034,2240,2026-07-14,345,2,353.00,706.00,Pending,
48035,6517,2024-07-29,498,5,194.96,974.80,Completed,2024-07-31
48036,2960,2025-12-26,378,2,209.39,418.78,Completed,2025-12-28
48037,8619,2023-10-29,285,4,53.90,215.60,Pending,
48038,6759,2026-03-27,179,2,370.70,741.40,Completed,2026-03-27
48039,7270,2022-01-31,19,3,101.68,305.04,Completed,2022-02-02
48040,2944,2024-09-10,194,2,162.59,325.18,Completed,2024-09-13
48041,5296,2026-04-25,214,3,381.04,1143.12,Completed,2026-04-25
48042,8993,2024-10-14,479,1,110.04,110.04,Completed,2024-10-17
48043,8117,2024-08-21,249,5,428.77,2143.85,Completed,2024-08-24
48044,1823,2025-04-27,318,1,96.80,96.80,Pending,
48045,7762,2025-05-23,368,1,389.65,389.65,Pending,
48046,3039,2023-06-23,344,4,162.39,649.56,Cancelled,
48047,7651,2025-12-23,28,1,248.76,248.76,Completed,2025-12-23
48048,5774,2025-11-14,484,5,323.43,1617.15,Pending,
48049,5513,2023-03-19,289,2,94.85,189.70,Pending,
48050,9992,2023-12-29,91,2,297.68,595.36,Completed,2023-12-30
48051,7245,2025-12-30,486,4,125.51,502.04,Completed,2026-01-02
48052,4175,2024-06-23,355,2,59.40,118.80,Cancelled,
48053,8544,2025-12-28,319,2,300.11,600.22,Completed,2025-12-30
48054,4259,2024-07-25,285,4,58.18,232.72,Completed,2024-07-26
48055,7809,2026-04-03,198,5,212.30,1061.50,Completed,2026-04-05
